id,type,helpful
927619ac-dfe4-44c3-980f-a8741f74a39c,Car Covers,9
9426c330-4a8f-401b-a943-868dca970dcc,Car Covers,12
94c3dea3-aed8-4568-96ed-3408bb6518c6,Car Covers,35
955dcd33-cf6f-4860-b278-ee12c5c3fbc4,Car Covers,9
96e8a2eb-8ad6-4cf1-9f86-78582f8737dc,Car Covers,2
99224754-654f-4985-b142-fc9e70f9aa74,Car Covers,12
995d1950-bbba-444f-b71d-ee20e3d0da88,Car Covers,6
9a06122d-61df-4eb2-81c1-27718326b101,Car Covers,35
9b77908e-9627-4824-9cd5-73432205298f,Car Covers,3
9e92e845-569c-4aad-b890-06a003ad113e,Car Covers,4
a2331ee8-ba47-4e28-8654-891aaef539f6,Car Covers,5
a4a5bb3d-c09b-4e71-a45f-9c19d419456c,Car Covers,35
a5863a4b-db2d-4c4e-9dfc-12bcc8ee377b,Car Covers,35
a68a888a-5d99-47ea-a0da-beb75ae91f86,Car Covers,35
abf97379-b181-4362-8167-f905a23a555b,Car Covers,2
aed90bc0-1dc6-4813-b5d6-9b3ecd46faca,Car Covers,3
af068f44-d51e-4859-b90a-da12da70ad0f,Car Covers,17
b0151943-1c63-4a62-9e32-fa51825894b0,Car Covers,16
b0ef9ec9-2fb8-4de1-8320-be48e21f9a20,Car Covers,35
b10abe1e-d35d-4680-9ae5-1319d69380cf,Car Covers,2
b1ae76a8-fa91-4141-af36-b40c41b6201d,Car Covers,35
b29ad6e0-7707-4bd0-b9ac-1e976ee54a83,Car Covers,35
b5d6dd2f-335d-4286-b2fd-0ab6051a367b,Car Covers,17
b682c194-ee09-433c-8d6c-8074365c325c,Car Covers,11
b71b7da5-d8a2-4a98-91a3-d8cd8e9d0e9e,Car Covers,35
b78bb3f9-0b26-4b31-a6f5-0f727e75d8ae,Car Covers,35
b7e064a7-afe1-4485-bb99-bb0fd4d729ac,Car Covers,2
b800cedb-d750-49cf-83e3-97e4e4cb585f,Car Covers,7
b9d80be4-3e30-4637-99d4-0afe6ddb6a92,Car Covers,10
ba77cf0b-413a-4cbd-ac65-c246943a267e,Car Covers,11
bb264fa7-166a-41da-807f-76aa581774aa,Car Covers,2
bcd2b190-7db3-425d-a07d-5af3335a3168,Car Covers,35
bdc15e47-5a8d-475d-96f3-a53c4117da2e,Car Covers,35
beb7ee67-8a04-460d-a5ff-8b6ffdcb7301,Car Covers,35
bf7299f5-91e9-4ae6-abcc-e26404af19ce,Car Covers,35
c8f310a9-2bfc-42ae-9657-d184beb9838e,Car Covers,16
ca06dde5-ab88-48da-bdb0-00882acf1323,Car Covers,35
ca9f5ef2-3580-4dab-96e2-aaa0a519c868,Car Covers,35
cac87ff6-9f63-41ad-989c-bce4428f9e05,Car Covers,35
cb113b03-10e3-4464-8afb-c88c97079d8b,Car Covers,35
cd8e2e8f-64e9-4fbb-88c3-53a95b5563d9,Car Covers,35
d1bd84a6-24ee-42d3-a0a1-8e46cbe03486,Car Covers,35
d22a4627-9857-4bb6-a5e2-aed13a4e3355,Car Covers,3
d3ab78af-bc52-44b1-9b48-3603ac69c143,Car Covers,19
d3e8210d-826a-474a-ae7e-c93d75e61114,Car Covers,35
d49accc5-fd90-429c-8351-66e03c3ca402,Car Covers,35
d4b62e45-7a3f-4dbb-a10c-b5c60b5c7126,Car Covers,13
da344bda-d74d-4383-9ebe-83e77bea5253,Car Covers,13
daa6b334-8ef6-4a9a-a463-3743f8bbddde,Car Covers,9
dd9a8f9c-f51d-473d-964d-420b1baf2a77,Car Covers,35
de7d9edd-9d62-48ce-9998-c99d0f80a871,Car Covers,35
e0b0c315-5f12-4c94-9050-9740356f090f,Car Covers,7
e0cc3d95-ddf3-4a96-b91b-93a992726234,Car Covers,35
e19df88d-b626-4ed3-bf15-1b3969e9bf4a,Car Covers,17
e29ba4da-8343-41e9-b062-d9f0b9eddfa7,Car Covers,9
e3cd6922-b2d9-4b4a-8560-1c8b79c41cd8,Car Covers,35
e5dec439-6918-4d0d-8d51-55ab173b7a76,Car Covers,5
e5dff679-46d2-4b15-8162-d83319edc372,Car Covers,16
e61262a7-c2a3-4064-8d2a-49c3d3f8453c,Car Covers,2
e769a610-c1fb-48a3-8409-ee8894d900c9,Car Covers,4
ebc22867-02b6-48ca-b774-be1d00c62ffe,Car Covers,35
ebe61193-255a-4bf7-8c1e-c455b28b4f6c,Car Covers,12
edee2ab2-a61e-4fc6-a52a-78e751c55b31,Car Covers,35
eeb9f474-0af9-4123-8632-772be2bc5cab,Car Covers,35
eee779b7-b715-49e1-bc99-cb98ec064552,Car Covers,35
efb7bdb2-0b04-4aa6-b92e-03b1659f1c42,Car Covers,35
eff8774d-0201-4349-8848-93bdfa4b46b5,Car Covers,35
f0250d7d-8038-4b18-b4f0-99dd21d3db72,Car Covers,3
f03dd132-99bc-46dc-9534-f3734c2ee4ce,Car Covers,35
f22b04ee-0bc8-4a44-9332-fcbb8345c1bc,Car Covers,35
f2cd2b96-3902-4a68-8743-6e0fc9d7308c,Car Covers,13
f417b27e-ea44-4813-8efd-2bffc09e9e31,Car Covers,35
f5a4577f-25ee-485f-8a61-5860254df281,Car Covers,15
f66e351d-508f-4e3f-8896-d9bcbf72f230,Car Covers,2
f8ab9818-80a4-4356-868f-8ae10e0fce9d,Car Covers,35
f8bb89d8-781a-43b5-9628-abeaad5814e3,Car Covers,35
f8bc8033-8205-4c39-8594-454bdf1cba6a,Car Covers,16
f8d974ee-c625-4b5a-ac8a-e2c59d23e3cf,Car Covers,35
f93c26ae-d25d-4a58-b7e2-74b74ed9b9a7,Car Covers,14
fa7f5612-5a05-4966-9b12-bddf0e500a88,Car Covers,15
fa90f209-89a9-499d-86a6-87bdf11b2c0f,Car Covers,35
fbb85009-7e1b-450b-b976-2bc7be81cc06,Car Covers,20
fbfdaa9c-fe41-47bc-8802-42ddd3cda1b4,Car Covers,12
fc2e45af-54d6-45f8-8bef-65b0bb39b13e,Car Covers,35
fc8d2391-79da-4a8d-9303-35c301e9df5b,Car Covers,3
05e29f98-cc95-41b7-b2e7-30f68019a627,SUV Covers,35
0b198aad-6aa8-47ee-b865-ed09da08ae5e,SUV Covers,35
0ecc4d45-9eb4-4f4f-8e87-89bbc2ab7d6b,SUV Covers,35
0fe3c778-901d-4bf2-a123-d7e612332d7e,SUV Covers,35
161e9df9-01b8-4b6c-a9fc-ebc46a36673b,SUV Covers,35
1ba0e863-3236-4e92-be8b-0f1099db7a8b,SUV Covers,35
20cc65ae-29af-4deb-87ba-105fa155497c,SUV Covers,35
21e40d72-158c-4e8a-92af-1b60355fe25b,SUV Covers,35
254e0a40-a107-423a-ab10-ca6a9e1afb4d,SUV Covers,35
2798d8f9-214f-4308-b0cc-b6fe6b3b3f58,SUV Covers,35
28f03de0-2d12-4c7b-a419-deace28a718f,SUV Covers,35
30c76cae-0642-49a7-bca7-9b2a02814f0a,SUV Covers,35
32a07bab-e91c-426a-aa64-21253cbbeb55,SUV Covers,35
33799417-0f1e-4557-a4f3-403b6e455ac0,SUV Covers,35
38366da9-9f39-4faf-aba0-f5194f2f7c07,SUV Covers,35
3884dba4-8faf-4766-a110-5dbee1afafd9,SUV Covers,35
40077143-6df7-4e0c-bbb0-590a51ba191a,SUV Covers,35
44e77dff-1f8f-486f-9d6b-dd127f8e1500,SUV Covers,35
457fbb5b-20b1-48f0-a361-c730bde617c2,SUV Covers,35
482fe70a-6e91-4455-aeb3-05e9e8ac978c,SUV Covers,35
51182e1c-b6d7-4aa4-88ec-7314284816b2,SUV Covers,35
53728776-be56-4caa-b67d-7221cf62d433,SUV Covers,35
57634b32-459c-4288-8d63-e3a248194579,SUV Covers,35
5b812dea-5547-47f5-a4b5-bbd7b278d329,SUV Covers,35
5d631bbd-5a9c-4edb-9c61-4332f515bdd0,SUV Covers,35
647384f5-1a0a-4dd6-86a8-47d6db265d47,SUV Covers,35
6b0ed1c8-d689-4221-87d7-ef106474c3ad,SUV Covers,35
6b35c4fb-cc8f-46f6-8998-9f3376b47813,SUV Covers,35
6d6274d3-b34d-4260-bfcd-dbd9cf2e226a,SUV Covers,35
6e6565aa-ebc1-4d52-b82c-debf55d09a05,SUV Covers,35
6ec3ef1b-3729-4544-aabe-c595de0ffa54,SUV Covers,35
75502145-e74f-4a69-be50-a8d7e1483ba0,SUV Covers,35
809d912a-9334-489c-826c-ed2da99adefe,SUV Covers,35
80c48e97-45f8-47a2-afbd-f9896354cbbb,SUV Covers,35
81c18367-93a0-4456-be23-8b4146d35171,SUV Covers,35
82fc902a-75b7-4857-82ea-b6951aae6b8b,SUV Covers,35
87122015-3918-4379-b595-247c4abb9568,SUV Covers,35
884f262e-978e-4dd5-9c01-8e9614310049,SUV Covers,35
8ecf2ee6-9870-4ffe-be67-d6efec50d8cc,SUV Covers,35
94ecca64-f134-49e5-9b1a-7f7318e3b92b,SUV Covers,35
958f7e4e-24ce-40a9-acff-6e1f7ff29fcb,SUV Covers,35
9f22b0e4-042d-44ad-b0e0-e5d47f448c8d,SUV Covers,35
a42fcac7-b4dd-4581-a391-719cc9e8a59a,SUV Covers,35
aa7c0b0f-940b-4926-ad27-9b21520c2418,SUV Covers,35
ae4d7f24-0476-477d-9473-cf3eda20c391,SUV Covers,35
b7d42427-fb64-4a16-bc2d-97d77820fdc3,SUV Covers,35
bb3dbecb-b92d-4d60-8500-d6107bbeff7a,SUV Covers,35
be4e94c0-2710-4542-9a67-639be00c1224,SUV Covers,35
c0ff5899-e3cf-46db-91c1-ae999acd5f0c,SUV Covers,35
c2c9f425-169b-4a71-8b5b-dfc225e7f557,SUV Covers,35
d5274037-344a-46ef-b160-0f4666f128e1,SUV Covers,35
d9694e24-447f-4ff2-bf2b-2c8db7a99743,SUV Covers,35
ddb49504-3c37-4042-8d7f-00105dec7b71,SUV Covers,35
dee7bb4a-3be9-446f-ab4c-0920a7331f01,SUV Covers,35
df6232b0-bcb2-4b9a-b91e-dd0644d7552d,SUV Covers,35
e65cf81a-3df0-4a7a-8559-e4e03bd7ec36,SUV Covers,35
e70d84f8-2b83-4fa4-af8d-a892537aad69,SUV Covers,35
e8fbbd96-d3bd-40c0-8e07-f6686a092d15,SUV Covers,35
ea842646-fe35-475b-a2bd-6a9f4feb9230,SUV Covers,35
ebb68bd7-4f54-4d1d-9c8d-8b7c646f08bb,SUV Covers,35
ec339193-d3e5-46af-a373-ce754dcfcb33,SUV Covers,35
ec465753-18bc-4069-ad45-d23a7bf68159,SUV Covers,35
eedaf708-365d-46f7-a1b0-4242fd5f826d,SUV Covers,35
f0137114-0ae3-42fc-a324-87d0a6da25ea,SUV Covers,35
f24038cd-8ea5-4de6-9a8d-5270512ac876,SUV Covers,35
f61587db-8e7c-4be7-b6b9-f16d29ae0e6a,SUV Covers,35
f9f3c4f6-97a1-43f7-ac10-428411354897,SUV Covers,35
fec33aa9-52f0-436e-baea-36ccb9b99779,SUV Covers,35
0791f800-924b-4eb3-b995-f373aeec721c,Truck Covers,35
139a2fac-db95-426e-9869-2cf486b7230f,Truck Covers,35
1da1d21f-a807-4067-8c06-7a79ee232442,Truck Covers,35
511783f8-22cc-48cb-9e83-0f366a4423f6,Truck Covers,35
619d8bb2-08f4-436b-a224-ee2b62df05f4,Truck Covers,35
8fbf7e6a-428d-49f0-8944-1e1da6a3c8d5,Truck Covers,35
9d4f612a-b028-4136-bfee-93f6d17ab097,Truck Covers,35
cd6b8024-b0d3-462b-b19a-50858ed8ecdd,Truck Covers,35
d013fa5b-24a9-4878-95a2-3f49c0c28518,Truck Covers,35
00a193de-0b78-4c7a-9066-a57acffe9205,Car Covers,18
00df1f3f-bf02-4993-a8e2-9d58a9218e2f,Car Covers,34
028e5ebb-94c3-4e6b-b2a8-9939df6dd59b,Car Covers,15
057e4084-8491-4218-9583-1e5e009083f4,Car Covers,34
06dc54e1-04ed-40a6-bc2a-25f5fea30e57,Car Covers,16
073b6b72-8e7f-40fe-8744-2d78e170c82b,Car Covers,2
0939723b-0c93-4735-8940-def5fd2dd568,Car Covers,34
094207c0-718f-477e-acfe-12f081895f8c,Car Covers,9
09a82ef6-1327-40bc-aa5a-2c23890b4f6a,Car Covers,7
09a84694-a94e-4e4f-8732-d14fe1d2e523,Car Covers,34
0a4e67fe-ee1e-411e-91b8-6e95dc2cc869,Car Covers,19
0c8f8ddd-049d-4471-b79c-8501d42cb516,Car Covers,20
0cec119d-b833-4c31-a4b0-f7837f19e8b3,Car Covers,5
0d6325ac-9833-47bc-a986-1f8638258046,Car Covers,34
0eaba0dd-72c3-4db1-b4d0-27a5473882b5,Car Covers,17
0eb61677-6fa2-4e2f-bc32-d8b17a1eca9a,Car Covers,34
0f4c30c0-f348-455a-b0fd-8259e9ce5dcc,Car Covers,6
121afaf1-095c-4aed-9f0a-963530bc742a,Car Covers,19
124bbeea-7be0-429a-87e0-dbfd74297bb5,Car Covers,14
1327dcde-5ce1-49ea-83f0-b053adc2a85d,Car Covers,34
133af3ea-5530-4180-82e7-4a82033992ea,Car Covers,34
135c5b45-5c51-4c6f-a11d-c4caa2c0e83a,Car Covers,6
14252e3e-51ad-4afa-810f-8c54f6589e15,Car Covers,20
163a89fe-eb42-44ff-946a-8cb36468e4d1,Car Covers,34
1705e199-a8b9-4a9d-aad3-caa03de967d6,Car Covers,19
1a8bf3bb-d6eb-48ed-927c-cdf6e76d1cf1,Car Covers,15
1f2300ce-3df3-48b6-8440-b33e5ede085d,Car Covers,34
222cd309-9226-4f23-9c4b-e39188ead1c8,Car Covers,34
2281388b-2936-45f4-91b7-5737018c7d2a,Car Covers,10
23754b7e-84c1-466c-bd78-df62af44aa27,Car Covers,3
23b7091e-f6e6-48d6-a0a3-311cc9f465cb,Car Covers,9
2445d844-e746-419e-9b03-57b6918d5a2b,Car Covers,34
24ce6c7a-f2ce-45ef-900b-841cca09809b,Car Covers,3
24dbbbd8-41cb-48da-8eef-2a637163965d,Car Covers,16
25074f20-0fe7-47c9-a90d-1146ccfabba5,Car Covers,15
26426434-c387-4576-ad94-9bf6f717d9c2,Car Covers,10
29bde22f-b47c-4bdd-b81e-47947c9234a7,Car Covers,34
2a4c38cd-48fe-4db0-9cc8-21676953e39f,Car Covers,34
2b211275-ddb0-40a7-9378-4e4a5f743cad,Car Covers,20
2b321d08-45a8-497f-b928-f06956a1df50,Car Covers,6
2d3548b1-37b1-4130-939d-8a1c666fdbc5,Car Covers,34
2d40aa6e-c6d0-4d45-939f-006a8e7302b6,Car Covers,20
2f7b8359-be91-46ee-9e7d-bad5956009a6,Car Covers,34
2fe4bfd7-13d7-4f46-818b-a3914dce654d,Car Covers,34
33871edb-500d-499d-9aab-806b4def8617,Car Covers,4
3420846a-baa2-4ee9-b7ef-f6a7600ef570,Car Covers,34
343235b0-b572-4c7e-8ab5-73f6c741ef95,Car Covers,2
34649b56-450c-46a8-83ee-c9a386bca82b,Car Covers,34
34a2d96b-ad22-4883-b01b-929e2dd0cbf6,Car Covers,2
34cf150b-fe16-4d40-88df-6df56533b527,Car Covers,34
37b5833c-4e03-4bf1-bd14-cdff8c01b0f8,Car Covers,34
3867bbca-8e2e-4356-b69c-155f81b51462,Car Covers,34
39e2b75c-6df8-4772-9cd5-2cf3e62174b9,Car Covers,34
3a3d83b2-2af6-4197-ba5b-db5da66ad071,Car Covers,34
3ba646ca-b1f6-484e-ac87-1a7de0ce5802,Car Covers,34
3e029537-7191-4ac0-bea6-c19137b66eae,Car Covers,8
4057a1d7-1859-4317-bb34-6432064eedf1,Car Covers,16
411a6ebf-e4b1-4196-ab52-0febbf009e10,Car Covers,34
4154701a-45c0-47e2-9f41-7cfe42c1e126,Car Covers,15
42f4ee8b-e1dc-4db6-b00d-d3d1e39eb7f3,Car Covers,13
430dc0fd-ffb9-497e-8001-a2e33cc4709a,Car Covers,3
4386ce2a-5e4e-4fc9-9307-9e1aa08c68f0,Car Covers,34
4388bb9d-819a-443f-902d-450401d370c4,Car Covers,34
438b904b-842d-49b0-9bee-46c3d5da4895,Car Covers,15
43cde2aa-0d74-47d7-ad8f-79997cd193ff,Car Covers,20
448e5f79-ca6d-40df-9411-9c9ed8ef9eeb,Car Covers,4
46005860-59cd-4970-b5fb-d7c5cbd80663,Car Covers,20
4602f9fd-113f-45ae-b523-189015d765bf,Car Covers,14
46d1e395-d919-48cd-a7a9-34746513832e,Car Covers,34
47f0f8bb-b83b-491b-b131-3abbfa7f81ff,Car Covers,9
49acd59a-27dc-44b3-98b2-ac8db3fcc988,Car Covers,12
4a8363b3-0946-4f50-8167-7433334468cc,Car Covers,34
4b4a9cf3-eb12-451b-addb-db52090840a6,Car Covers,34
4bc072ef-dfeb-4394-b620-ad5336da017d,Car Covers,34
4c3ada65-2d4f-4cca-ae60-aa3425e4d479,Car Covers,6
50b2257d-3a0d-4af5-a4e1-f759a8e85a0a,Car Covers,15
51b83468-faa4-4488-9e45-aba4a1fdd08d,Car Covers,6
52749c3f-c02b-4bdc-bf72-32025ae3c002,Car Covers,34
53a27386-1e8a-4582-bc5f-63e57543d79f,Car Covers,12
53b29120-bfc8-4b77-8df3-92de72404ff4,Car Covers,34
54dcb0e1-48a2-40c2-88eb-391049f60e2a,Car Covers,15
55ed7610-1666-414b-afc8-49d46ca67896,Car Covers,34
56972c24-211e-45fe-9e10-110de357611b,Car Covers,34
5702c9cf-9b0a-47e5-858f-b909fd20b4fc,Car Covers,17
57572948-1808-440b-946a-c2e62f13ce40,Car Covers,34
57f642f5-ba67-4221-93a7-5c3a57f6afb4,Car Covers,2
5a0015d9-8d2a-4fd8-b83d-7c4f87758b5a,Car Covers,6
5aa93580-572a-44a1-b917-11a1787e0f21,Car Covers,3
5add3e0d-9417-4083-8530-7d948a7de11a,Car Covers,18
5e3ee281-7e38-4a75-93b6-b08d03a2b73b,Car Covers,4
5e888377-7fa9-4111-92b7-5c16d286b808,Car Covers,34
608610ba-d6d7-447d-93dc-e901149236dc,Car Covers,34
64220d18-9684-4e3d-b8fc-cd6163eb7fdf,Car Covers,10
6472743c-6236-42cf-bc73-302dfa871373,Car Covers,11
66d56d6d-95d8-4aa4-860a-21f556930b0d,Car Covers,14
67c344b7-4914-46a5-82cd-a4a1465c2d60,Car Covers,13
67c3969b-6066-4905-a3e0-c6bab50fedad,Car Covers,2
67c5244a-8fba-4614-b3be-1d5b253e65ef,Car Covers,13
69cd1306-b793-43f4-9569-d2ec6f6bffa3,Car Covers,15
6aa57b01-9c4c-4e45-b39b-309e7aac1b90,Car Covers,9
6cf15ac3-a871-4663-bdb9-7b8bd0f617f4,Car Covers,4
6ecac28a-ae79-4623-8e1a-2f09c9940f90,Car Covers,34
70d8e3e3-7e9e-46e6-b259-021582f1a57e,Car Covers,34
72db8012-1092-4c2a-9325-673603398b71,Car Covers,10
737a4ae7-0fe2-47d8-9c5f-6356c685e21a,Car Covers,8
75521c2c-ed28-4fb3-a524-7df1bef88347,Car Covers,5
76f9968f-41ec-4e6c-afdd-9c3361758b5b,Car Covers,34
7832a2e2-9dbb-4c35-9a5a-8916185610e5,Car Covers,20
784008d0-3301-4ff8-9e15-32e0dfd29b55,Car Covers,34
78608e04-24d0-4f22-9546-325174df15f6,Car Covers,14
7a537205-4633-46be-b9ca-4b95f40f8c21,Car Covers,6
7ba824e0-c3e7-4aee-8ff5-541190eefe1e,Car Covers,34
7c2a02b8-8e5e-4898-9e45-03d94f2c7332,Car Covers,34
7cbfa8fe-9f61-4611-8da9-e1f983659be0,Car Covers,34
7d25dce3-f06a-4c49-82d7-9f053e224f9d,Car Covers,34
7e863f47-6a1f-4efd-ba2b-5d31fd7d4529,Car Covers,16
7ea41841-6c80-43df-b641-f07372eb2dd5,Car Covers,34
8457cdee-09ca-4bc0-9bc3-6ef321f220a9,Car Covers,2
86369f5b-72c5-4f1d-b0ff-caad1e21f714,Car Covers,34
86dbd9d9-499e-4161-a767-b348b77809b0,Car Covers,14
872621ec-fec0-449c-96fe-f713338b580c,Car Covers,7
8aeee3e8-ae34-4e3a-8bc1-318f081b6638,Car Covers,34
8b0a6be4-85f7-4f73-ac9f-6fca55120107,Car Covers,34
8b3c2f1f-f87b-44ba-9bd9-31fe2f0dbc7a,Car Covers,13
8c363868-3fe6-4313-97ab-ce6608af730c,Car Covers,2
8c60258b-7111-4652-a215-c6259c04c3b1,Car Covers,34
