"id","type","helpful"
"9bd9d5ca-2679-4ab6-a536-0f84bb4f1778","SUV Covers","6"
"a652c5b9-7266-4354-bd3e-869e03ec9ab6","Car Covers","3"
"c86aaa3c-cf4f-4e83-9108-28b41cfa7693","Car Covers","7"
"e05a94f7-b76d-431c-845d-96e24375b64d","Car Covers","5"
"030748d6-0aba-4f40-9846-bd2ea41592c2","Car Covers","11"
"70104b8f-120c-47f9-aefb-c9442f73b39c","SUV Covers","9"
"f611a7bf-7dfb-4788-bee6-c9b26288ce41","SUV Covers","6"
"c4d0e080-7629-4723-a0df-e57e78565ea8","SUV Covers","10"
"60fa8946-c4be-4c07-be69-a99bb35ffb26","SUV Covers","12"
"ed83cb19-e0c3-4b79-9831-d99a83f9efea","SUV Covers","10"
"4f5a5341-a3e1-40ae-9f9b-8248f6da452d","SUV Covers","8"
"89f264a0-5efe-4a5f-9282-a160be2858be","SUV Covers","8"
"12dc574c-5a95-47c3-98b3-25875477a217","SUV Covers","4"
"bd3861de-9669-43a6-9961-079eec9fe445","SUV Covers","11"
"32fae58f-9a97-4de5-bd1c-a85b4b61b5fc","SUV Covers","11"
"2696ec85-4b15-473a-937b-36354d671dbb","SUV Covers","9"
"58314954-3c41-43af-b330-17121281f6e9","SUV Covers","4"
"67c14dd3-d5dd-4c84-b929-0f2e16b2d60e","SUV Covers","5"
"decbdb8e-4160-4314-a27a-00ada49c5e6c","SUV Covers","14"
"68bde56f-0bb8-4514-8bec-ed94dc984136","SUV Covers","2"
"ff087883-deb1-4b89-a12c-5c6213bd23d1","SUV Covers","9"
"8b8a72d6-4cf8-4f48-95fe-697c83c781fd","SUV Covers","11"
"ba9abb14-5ee3-401a-90ae-e903ee446584","SUV Covers","3"
"37c57fd1-de77-44e0-97c0-4c8f7eac4748","SUV Covers","14"
"c56d2eab-a9e6-4727-8ea1-b630c411c6d9","SUV Covers","14"
"34124036-f7f0-4ae0-b969-7e08a6853ce7","SUV Covers","13"
"d516b70b-00cb-4dcd-a63c-70223323c524","SUV Covers","3"
"95626bd3-d7e2-4e08-b6bd-ba26a0e4a9c4","SUV Covers","8"
"9d05169a-b103-4503-93d0-e9cc5fb51311","SUV Covers","3"
"2de458af-8376-4c83-ab34-af779bc0f2af","SUV Covers","11"
"000f5933-de0b-4666-af39-caaffe16fc38","SUV Covers","7"
"afdfd94d-f203-4f7c-b3ad-5d0b601c254a","SUV Covers","5"
"0e4550da-372f-498e-8c22-323a78c624e5","SUV Covers","8"
"b8c27e0e-8bd3-41e6-b9bc-d12a0a3fab9a","SUV Covers","4"
"d9ec8e7f-500a-45cd-a7e2-316442b0b55f","SUV Covers","11"
"a1dabc60-f0da-4a10-ada0-86db2b45b92f","SUV Covers","11"
"842f785f-9878-42e3-bf3f-12e8e7a95718","SUV Covers","15"
"8c70a165-a590-481a-8c78-705bbc43d875","SUV Covers","3"
"541a3132-0cd2-49e6-8997-c9b58c60d5c2","SUV Covers","10"
"18e271ce-0e4b-45af-a3f5-23a8e110d143","SUV Covers","8"
"39effb48-6512-4e4e-b252-72f0563a5ff4","SUV Covers","4"
"45bc107e-a7a0-4af5-8d67-7fbd062f5407","SUV Covers","6"
"5147b8f6-4902-4c68-8f56-d6856adef306","SUV Covers","10"
